0,0,0,0,0,0,0,0,0,0,0,-11.4,0,0,-6.2513,-2.0378,4.9866,0,0.0002,-0.6896,-0.0002,0,0.9046,0.1672,-0.8211,0.0006,2.9664,1.9541,-1.5262,0.0009
0,0,0,0,0,0,0,0,0,0,0,0,-11.4,0,-10.8238,4.9866,3.7162,0,-3.4247,-0.0002,2.8349,-0.0017,-1.5668,-0.8211,1.1154,-0.001,-1.7124,-1.5262,0.1913,-0.0005
0,0,0,0,0,0,0,0,0,0,0,0,0,-11.4,0,0,0,-4.9178,0.0017,0,-0.0017,-0.6896,0.0011,0.0006,-0.001,-0.3069,0.001,0.0009,-0.0005,-0.6897
0,0,0,0,0,0,0,0,0,0,0,0,0,0,-21.4,0,0,0,-15.3099,-6.2456,10.8189,-0.0107,-3.2682,-2.9652,1.7125,-0.0024,-1.651,-1.8088,0.0001,-0.0004
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-11.4,0,0,6.2456,-2.0352,-4.9833,0.0049,2.9652,1.9531,-1.5261,0.0021,1.8088,1.5891,-0.0002,0.0005
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-11.4,0,-10.8189,-4.9833,3.7204,-0.0086,-1.7125,-1.5261,0.1919,-0.0012,-0.0001,-0.0002,-0.3068,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-11.4,0.0107,0.0049,-0.0086,-4.9119,0.0024,0.0021,-0.0012,-0.6895,0.0004,0.0005,0,-0.3068
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-21.4,0,0,0,-15.3211,-12.4982,-0.0007,-0.0043,-3.2689,-2.9659,-1.7127,0.0007
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-11.4,0,0,12.4982,6.5964,0.0006,0.004,2.9659,1.9536,1.5264,-0.0007
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-11.4,0,0.0007,0.0006,-4.9169,0,1.7127,1.5264,0.1917,-0.0004
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-11.4,0.0043,0.004,0,-4.9169,-0.0007,-0.0007,-0.0004,-0.6897
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-21.4,0,0,0,-15.3153,-6.2478,-10.8209,0.0089
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-11.4,0,0,6.2478,-2.0363,4.9846,-0.0041
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-11.4,0,10.8209,4.9846,3.7187,-0.0071
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-11.4,-0.0089,-0.0041,-0.0071,-4.9143
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-21.4,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-11.4,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-11.4,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-11.4
