0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124
-0.7864355300836977,0.0,0.0,0.0,-0.5486256084310469,0.4042661052599316,-0.12300703612924138,-0.08082729078976823,-0.11675534428693136,0.1114288017504481,0.027395426035474266,-0.021949349903339632,-0.06371159450253454,0.046996534624458866,0.045929442477126346,-0.009060014330598174,-0.1217144812870208,0.03145437755938194,0.11710694834517453,-0.005684555010075253,-0.5667118512130598,-0.11227217259733238,0.424261173497954,0.024262358086690722,-0.5568382817661112,-0.010759448473744961,-0.11774713499650294,-0.0012200988476678688,0.0006000209926870782,0.0012810394771558301,-0.00011567230804293818,-4.591480187164028e-05,2.1340880912453933e-05,5.081910069385024e-05,-4.203745804602855e-06,0.0,0.0,0.0,0.0,-3.719352352411893e-05,2.9434312051273357e-13,4.4848867794941105e-05,-3.679288947613659e-12,-0.0008932795728488307,-7.76936754352875e-05,0.0010406453917599448,1.6789718118968517e-05,-0.007397428843008105,0.001358424995705717,0.008207891901963067,-0.00024550026536067127,0.0,0.0,-0.0007446371918261924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1005804655199712,0.06776341919954441,-0.07465610339089833,-0.013811705769232572,-0.00920546117681981,0.008016921733657815,-0.006455783358924701,0.0004311043955652655,-0.03817525586132405,0.010682772403577352,-0.03735949579331758,-0.012299750292304016,-0.0006626961569285011,0.0005120856406169232,-0.0005846120502300379,1.3419741938465707e-05,-0.003272035954983892,-0.002110554074570723,0.0006173141655662792,-0.0022896914420284264,-0.0005499785854744314,-0.03783544277336851,-0.000339935287532201,0.00018115680096410854,-0.0003566716405697044,-3.8187956956052675e-05,-6.094558954574269e-05,-0.00033989775506312897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0018402419874770592,0.0012446681483645134,0.0013837387850735025,-0.00024365977046297163,-0.0005027311810213645
0.0,-0.4189422917268297,0.0,0.0,-0.4042661052599316,0.19439745541130055,-0.11219991347715798,-0.07372598607836252,-0.1114288017504481,0.09039569938394847,0.028245638106130184,-0.022630543990509698,-0.046996534624458866,0.024645262916308412,0.03575299773516353,-0.007052614932213573,-0.03145437755938194,-0.016949328835311216,0.03275730252689177,-0.0015900908599115274,0.11227217259733238,-0.15462855176332746,-0.10465179910904712,-0.0059847555774800755,0.2751680812192343,-0.010494808567269589,0.06904580477337974,-0.0006000209926870782,0.00015089312558841614,0.0006216086522743632,-5.612856495857173e-05,-2.1340880912453933e-05,5.50148618696116e-06,2.2813129263064374e-05,-1.8870974716220175e-06,0.0,0.0,0.0,0.0,-2.9434312051273357e-13,-3.2575301949251038e-06,3.4245883772366796e-13,-2.809446656290927e-20,7.76936754352875e-05,-9.317790263635957e-05,-8.906609598893268e-05,-1.4369877169034046e-06,-0.001358424995705717,-0.0007731170154889521,0.0015179804029935623,-4.540320415989991e-05,0.0,0.0,0.00022799096422635983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06776341919954441,0.02851458210092996,-0.05398485629217942,-0.009987434613320419,-0.008016921733657815,0.0057464531343656205,-0.005680806785816789,0.0003793529986313734,-0.010682772403577352,-0.0034720918260469635,-0.010868548367245427,-0.003578218284756897,-0.0005120856406169232,0.00031630397078870575,-0.0004434647239768608,1.017971174600434e-05,-0.00299765948043164,-0.0006173141655662792,-7.652922561962903e-05,-0.0006642766380477741,-0.00015955771116197849,0.0019456704748186287,-0.00018115680096410854,5.930783733695398e-05,-0.0001856834633189801,-1.98806725798269e-05,-4.622127783712011e-05,-2.8891620859319964e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0015376793384980654,0.0008163318278581735,0.0011408516794566097,-0.00020089027014873138,-0.0004010951902065162
0.0,0.0,-0.4189422917268297,0.0,0.12300703612924138,-0.11219991347715798,-0.14021139345665745,0.02243278601695805,-0.027395426035474266,0.028245638106130184,-0.017546918794459566,-0.005563852292184069,-0.045929442477126346,0.03575299773516353,0.023002804010395006,-0.006892479933485211,-0.11710694834517453,0.03275730252689177,0.09621004650756768,-0.005920024576682555,-0.424261173497954,-0.10465179910904712,0.21314228295907173,0.02261557219086408,0.27754704712855666,-0.0008813253629078541,-0.08091880250020404,-0.0012810394771558301,0.0006216086522743632,0.0011868692560187263,-0.00011983398645109479,-5.081910069385024e-05,2.2813129263064374e-05,5.024635198617291e-05,-4.493750601152767e-06,0.0,0.0,0.0,0.0,-4.4848867794941105e-05,3.4245883772366796e-13,4.89226978040287e-05,-4.280735403139148e-12,-0.0010406453917599448,-8.906609598893268e-05,0.0010931424794859421,1.9247315012876614e-05,-0.008207891901963067,0.0015179804029935623,0.008147613244348168,-0.00027433578808200206,0.0,0.0,-0.0007375653445375517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07465610339089833,-0.05398485629217942,0.038989948581217494,0.011003325391628096,0.006455783358924701,-0.005680806785816789,0.0032664939188710124,-0.0003054814375249253,0.03735949579331758,-0.010868548367245427,0.03142928414918085,0.012513645887670653,0.0005846120502300379,-0.0004434647239768608,0.0004341274453006585,-1.1621458761102633e-05,0.0013747746305054394,0.0022896914420284264,-0.0006642766380477741,0.00220825874023546,0.000591818471267529,0.031988011510718055,0.0003566716405697044,-0.0001856834633189801,0.00033058148805526605,3.9142179961992525e-05,4.4601991756498765e-05,0.0003392072520092767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0017094890252327792,0.0011408516794566097,0.0010584623526266464,-0.00022333636376407385,-0.00032781904076680256
0.0,0.0,0.0,-0.4189422917268297,0.08082729078976823,-0.07372598607836252,0.02243278601695805,-0.15961026710257425,0.021949349903339632,-0.022630543990509698,-0.005563852292184069,-0.020033489202271857,0.009060014330598174,-0.007052614932213573,-0.006892479933485211,-0.010578788188247848,0.005684555010075253,-0.0015900908599115274,-0.005920024576682555,-0.025460419511184596,-0.024262358086690722,-0.0059847555774800755,0.02261557219086408,-0.18102921824198215,-0.06528302925574943,0.0021803824224651703,-0.0145571725260672,0.00011567230804293818,-5.612856495857173e-05,-0.00011983398645109479,-0.00012943919297765075,4.203745804602855e-06,-1.8870974716220175e-06,-4.493750601152767e-06,-3.7068957642679906e-06,0.0,0.0,0.0,0.0,3.679288947613659e-12,-2.809446656290927e-20,-4.280735403139148e-12,-3.2575301949247548e-06,-1.6789718118968517e-05,-1.4369877169034046e-06,1.9247315012876614e-05,-9.951696435005507e-05,0.00024550026536067127,-4.540320415989991e-05,-0.00027433578808200206,-0.001016140807404238,0.0,0.0,-4.806804352259376e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013811705769232572,-0.009987434613320419,0.011003325391628096,-0.018450416007841985,-0.0004311043955652655,0.0003793529986313734,-0.0003054814375249253,-0.0012876876461900368,0.012299750292304016,-0.003578218284756897,0.012513645887670653,-0.0024600735881864393,-1.3419741938465707e-05,1.017971174600434e-05,-1.1621458761102633e-05,-7.187817530609094e-05,-0.0005292913000066248,0.0005499785854744314,-0.00015955771116197849,0.000591818471267529,-0.00011346865391279241,0.01750348957101538,3.8187956956052675e-05,-1.98806725798269e-05,3.9142179961992525e-05,-3.0811641385567175e-05,-5.433928828432349e-06,0.00010234761610053253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003010204729320081,-0.00020089027014873138,-0.00022333636376407385,-0.00017053337750244491,7.953237244249171e-05
-0.5486256084310469,-0.4042661052599316,0.12300703612924138,0.08082729078976823,-0.7864355300836977,0.0,0.0,0.0,-0.5579118382869623,0.3069518504324752,0.3025528421832588,-0.05924390483817094,-0.1225567434322772,0.03189138051876324,0.11779108678008617,-0.005664387995306365,-0.05702805106420852,-0.014948473310367133,0.057739433868232035,0.003242478274480298,-0.11299540646330447,-0.0779511612923375,0.08075128628477826,0.01585060499525504,-0.11567693358145496,-0.11475857746217615,-0.010560527197137992,-0.001226700444056194,0.0001934721945652043,0.0014132921067447112,-3.436354118903304e-05,-4.5341840159919024e-05,8.981005202765072e-06,5.382195966747192e-05,-1.7333973808108454e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00018391880099370087,-6.78193363948634e-05,0.00020757044066347952,1.3790375357815351e-05,-0.0029800425660832346,-0.0005695061382441962,0.0033666908513051977,0.00012353156761846684,0.0,0.0,-9.761790712414057e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5040425502632919,0.09434144146871935,-0.39418773484581887,-0.020643525146369444,-0.10002285463083893,0.06293576183426904,-0.07746947885422961,0.016950667699880403,-0.10032788274073655,-0.02162908192003798,-0.0956883931580139,-0.02615006787995247,-0.007756351038050112,0.004344691048680243,-0.007514420430100023,0.0008037126985725131,-0.041509966568766155,-0.0077568594803831496,-0.0004973135849432533,-0.008542780569007551,-0.0016649659668537171,-0.041658453655868864,-0.0024955352750485322,0.0006678832157163776,-0.0027874278768920146,-0.00015040090090348912,-0.0007881342961061206,-0.0007936910421420376,0.0,0.0,0.0,0.0,0.0,-1.7707071358015683e-05,1.5573995438134744e-05,-6.167428824591549e-05,-3.0413569746070852e-06,-1.4666120215782488e-05,-0.004777601247865486,0.001805055991548158,0.004417637429984617,-0.0003462578856044467,-0.002012626518029605
0.4042661052599316,0.19439745541130055,-0.11219991347715798,-0.07372598607836252,0.0,-0.4189422917268297,0.0,0.0,-0.3069518504324752,0.031246824585214848,0.20666809607048658,-0.040468385384625445,-0.03189138051876324,-0.016977111339430327,0.033187569634600005,-0.0015959379964172603,0.014948473310367133,-0.006365658737861417,-0.01591524915981935,-0.0008937539940454427,0.0779511612923375,0.03446156999995226,-0.06009273689140043,-0.011795554961072211,0.10187127902449251,-0.09725629070095965,0.008350112090754477,-0.0001934721945652043,-0.00011097937121892377,0.00021994601758134138,-5.3478852662165615e-06,-8.981005202765072e-06,-2.306302674510812e-06,1.0295742005254347e-05,-3.315860725933014e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.78193363948634e-05,6.286365834014065e-06,-7.44775436119359e-05,-4.9480710203905495e-06,0.0005695061382441962,-0.0002653096273993919,-0.0006405357516438184,-2.3502717953909597e-05,0.0,0.0,4.980339243114486e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09434144146871935,-0.1337447792038683,-0.09005172129915083,-0.004715988877330212,-0.06293576183426904,0.022142626816041323,-0.05230618426509479,0.011444826546395797,0.02162908192003798,-0.015420506329560685,0.02213884855592751,0.0060501840757789605,-0.004344691048680243,0.0013726697446715366,-0.004242052564209373,0.00045371316997521035,-0.03303516556842302,0.0004973135849432533,-0.0010479480179927934,0.0005519797938013964,0.00010757944250662461,0.021708045283454193,-0.0006678832157163776,-0.00012971710413584635,-0.0007412472028623938,-3.999538356737696e-05,-0.0004984628102642644,0.00016259402719261742,0.0,0.0,0.0,0.0,0.0,-5.438223593252367e-06,-1.158676217353798e-07,-1.7636837287164428e-05,-8.697290170491796e-07,-8.536563537456379e-07,-0.0022398255065145703,0.00024292558421119102,0.0020651538504884827,-0.00016186837807567967,-0.0011723633436696787
-0.12300703612924138,-0.11219991347715798,-0.14021139345665745,0.02243278601695805,0.0,0.0,-0.4189422917268297,0.0,-0.3025528421832588,0.20666809607048658,0.02528013044888508,-0.03988842223767384,-0.11779108678008617,0.033187569634600005,0.09661608326707753,-0.005894610643180539,-0.057739433868232035,-0.01591524915981935,0.05098762400325866,0.003452181942745005,-0.08075128628477826,-0.06009273689140043,0.03870396388632436,0.012219269344522372,0.017379068187273652,-0.03317266816948923,-0.00623335983724249,-0.0014132921067447112,0.00021994601758134138,0.001465591521305456,-3.906568616490756e-05,-5.382195966747192e-05,1.0295742005254347e-05,5.767669858437248e-05,-1.9871508614556272e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00020757044066347952,-7.44775436119359e-05,0.0002099011760872437,1.5144254378378861e-05,-0.0033666908513051977,-0.0006405357516438184,0.003412927279958881,0.000138938599959928,0.0,0.0,-8.954598220786117e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39418773484581887,-0.09005172129915083,0.2209669867896305,0.019704860813784083,0.07746947885422961,-0.05230618426509479,0.04403460111469986,-0.014087773346751807,0.0956883931580139,0.02213884855592751,0.0775189351638623,0.026766387711775586,0.007514420430100023,-0.004242052564209373,0.006256898469871838,-0.0007847258816948125,0.018152883689138113,0.008542780569007551,0.0005519797938013964,0.008401747530782894,0.0018479840464746694,0.029808468499668613,0.0027874278768920146,-0.0007412472028623938,0.002786290320120488,0.00016692176787691296,0.0006351596664842614,0.0007799848517358554,0.0,0.0,0.0,0.0,0.0,2.153580760751491e-05,-1.7636837287164428e-05,6.527378673027759e-05,3.444197624585419e-06,1.5460697439719365e-05,-0.005481678707221993,0.0020651538504884827,0.004453292129434383,-0.00039615159256346306,-0.0016877450389643765
-0.08082729078976823,-0.07372598607836252,0.02243278601695805,-0.15961026710257425,0.0,0.0,0.0,-0.4189422917268297,0.05924390483817094,-0.040468385384625445,-0.03988842223767384,-0.17061546228765437,0.005664387995306365,-0.0015959379964172603,-0.005894610643180539,-0.025679026551906597,-0.003242478274480298,-0.0008937539940454427,0.003452181942745005,-0.010292178919231542,-0.01585060499525504,-0.011795554961072211,0.012219269344522372,-0.02114888552111839,-0.021742516037172976,0.02070959060700161,-0.0017158646641822815,3.436354118903304e-05,-5.3478852662165615e-06,-3.906568616490756e-05,-0.00014013895061164842,1.7333973808108454e-06,-3.315860725933014e-07,-1.9871508614556272e-06,-3.960303958874943e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3790375357815351e-05,-4.9480710203905495e-06,1.5144254378378861e-05,-1.7041486707086477e-05,-0.00012353156761846684,-2.3502717953909597e-05,0.000138938599959928,-0.00036856405574569586,0.0,0.0,-1.0234088533083548e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020643525146369444,-0.004715988877330212,0.019704860813784083,-0.15426503056975627,-0.016950667699880403,0.011444826546395797,-0.014087773346751807,-0.01726815063968802,0.02615006787995247,0.0060501840757789605,0.026766387711775586,-0.013109882446813737,-0.0008037126985725131,0.00045371316997521035,-0.0007847258816948125,-0.0009960709736992054,-0.013157049766729908,0.0016649659668537171,0.00010757944250662461,0.0018479840464746694,-0.0007199138993635597,0.015657643933526477,0.00015040090090348912,-3.999538356737696e-05,0.00016692176787691296,-0.000298317477661357,-0.00013268300777400177,0.00020991815156741844,0.0,0.0,0.0,0.0,0.0,1.0619997495512169e-06,-8.697290170491796e-07,3.444197624585419e-06,-4.399678533869625e-06,2.0249363305000092e-06,0.0004296582752225127,-0.00016186837807567967,-0.00039615159256346306,-0.0005698499718139281,0.0002313937349449924
-0.11675534428693136,-0.1114288017504481,-0.027395426035474266,0.021949349903339632,-0.5579118382869623,-0.3069518504324752,-0.3025528421832588,0.05924390483817094,-0.7864355300836977,0.0,0.0,0.0,-0.5638726362954252,-0.1136826250565532,0.4223517656242203,0.02497927437615837,-0.11050702620521725,-0.0764409172558706,0.07903380322086345,0.015514777945686484,-0.055770013568740236,-0.05518975466709524,0.0159033021755422,0.01101135611863754,-0.01104865787167277,-0.5564137896331974,-0.003861395756968434,-0.011210485652192327,-0.0012435473689143602,0.012416302486529864,0.0002732426473817997,-0.0005786266115770506,1.3722726444642487e-12,0.0006798302355490473,1.3722726597823656e-11,-4.534182221163361e-05,-8.981000707833275e-06,5.3821938715823144e-05,1.733395745681156e-06,-4.591480125832439e-05,-2.1340880150289774e-05,5.081910052612853e-05,4.203742065468779e-06,-0.0005270187034649582,-0.00033202565854350126,0.0005192722655720843,6.624506656588711e-05,-0.010998540738141025,-0.005710088968305441,0.010777618723389908,0.0011589434454794777,-0.00017577758107475709,0.0,-0.0001454638453516695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.10290534860335294,-0.026762726596268143,-0.10032854296250232,0.004795792857446226,-0.03876178740819295,0.007890232527110012,-0.03972087549313061,0.008384310080079695,-0.009499589750714245,-0.004371490515699891,-0.009592479597043374,-0.0013107142592632122,-0.0021586828979451213,0.0005144190965871533,-0.0024157210066394277,0.00030759941485271195,-0.037971875587627164,-0.0006835726005274759,-0.00019800367075735123,-0.0007716358196735158,-8.784698725620796e-05,-0.003367575319194948,-0.000349698925181146,1.215231547276821e-06,-0.0004132613511004662,-2.819960969726816e-06,-0.00034266545360742725,-6.31969948886386e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07296344196186304,0.01108304676722665,0.06517750852821726,-0.002095291754513714,-0.03228438276985393
0.1114288017504481,0.09039569938394847,0.028245638106130184,-0.022630543990509698,0.3069518504324752,0.031246824585214848,0.20666809607048658,-0.040468385384625445,0.0,-0.4189422917268297,0.0,0.0,0.1136826250565532,-0.15255084264776198,-0.10592325783922321,-0.006264650312215466,0.0764409172558706,0.03405574305761226,-0.05891555267830917,-0.011565452756929539,0.05518975466709524,0.047175208580822754,-0.016537778155773973,-0.011450663684445998,0.009951552638605055,-0.3718019664276353,0.0037131947776116165,0.0012435473689143602,-0.0014919456204807809,-0.0013960306949987345,-3.072211903193717e-05,-1.3722726444642487e-12,-6.22645089958292e-05,1.581070780212805e-12,3.1914735347340596e-20,8.981000707833275e-06,-2.30630201669444e-06,-1.0295736900565813e-05,-3.315857244816517e-07,2.1340880150289774e-05,5.501485688203892e-06,-2.2813128676309913e-05,-1.8870957507846692e-06,0.00033202565854350126,0.00014872018656437904,-0.00032058574293516664,-4.089805154029813e-05,0.005710088968305441,0.0014067192919328452,-0.005669689325927383,-0.0006096754256047533,-3.5229273835828346e-05,0.0,0.00010433472677471872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026762726596268143,-0.013575124638916507,0.028032354868515717,-0.001339971291181528,-0.007890232527110012,-0.005026379295116874,-0.00840903633204346,0.0017749852491217486,0.004371490515699891,0.000678593479212771,0.004462382554280462,0.0006097389507073402,-0.0005144190965871533,-0.00014041166007600856,-0.0005711336200006192,7.272378177449189e-05,-0.016753131696741728,0.00019800367075735123,-1.8301624545392053e-05,0.00021946733347815003,2.4985289116524286e-05,0.0021273668011067477,-1.215231547276821e-06,-3.608619671639002e-05,-1.4032008563077306e-06,-9.574985991160555e-09,-0.00013159132513387818,2.1988060833905056e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.014054387181755518,-0.011079674502277315,0.013238102953674034,-0.0004255714676824198,-0.015412952387144591
